-67.199028	190.714050	24
-63.018234	187.563599	24
-60.303288	186.938385	24
-62.444656	188.382751	23
-63.932495	190.699600	23
-69.785881	195.611176	23
-71.618797	197.381210	23
-71.404716	195.768860	23
-75.735863	198.815201	23
-73.231148	197.595276	23
-78.312798	203.441055	23
-81.485291	204.328323	23
-83.074707	204.834610	23
-83.912346	202.564972	23
-83.912346	202.564972	23
-79.888817	202.209732	23
-77.508804	202.430298	23
-72.657463	199.896118	23
-67.931427	199.365555	23
-65.152794	202.242920	23
-62.374161	205.120270	24
-58.191910	208.044189	25
-56.145912	210.238251	26
-54.099918	212.432312	27
-52.735920	213.895020	28
2147483648.000000	2147483648.000000	00
-74.559868	190.491699	30
-76.568542	192.431458	31
-77.275650	191.724350	32
-79.239647	193.758133	32
-77.982758	191.017242	31
-79.239647	193.758133	31
-81.283554	197.576996	31
-77.222153	197.476944	31
-79.063095	201.171646	30
-79.063095	201.171646	30
-81.485291	204.328323	30
-83.738960	207.607437	29
-75.735863	198.815201	29
-70.184799	193.264145	29
-76.603218	199.795578	28
2147483648.000000	2147483648.000000	00
-60.803783	183.700302	27
2147483648.000000	2147483648.000000	00
-86.980911	196.668777	26
-80.435280	186.417435	26
-76.025192	177.291016	27
-72.195457	174.457169	27
-68.413582	168.426270	27
-68.000000	165.861557	27
