-33.946964	209.589050	24
-34.171917	208.614685	24
-33.306347	207.398560	25
-35.724922	206.930771	25
-36.208767	204.990189	26
-36.208767	204.990189	26
-45.993530	198.583359	27
-45.993530	198.583359	27
-50.867760	197.280121	28
-53.386841	198.401688	28
-55.865250	199.610489	29
-58.299961	200.905045	29
-61.863621	203.004196	29
-60.688007	202.283783	29
-61.203045	201.426620	29
-61.718082	200.569443	28
-54.503277	202.283508	28
-58.299961	200.905045	28
-60.273865	205.548340	27
-58.000000	204.182068	27
-50.911983	200.570541	26
-55.679840	202.895981	26
-64.293274	196.283615	26
-60.768517	186.412155	26
-58.682381	178.870026	26
-62.261826	179.369217	26
-63.837116	180.120590	26
-62.261826	179.369217	27
-61.487137	176.818359	27
-64.374916	174.837677	27
-66.488007	170.306137	27
-69.023720	164.868301	27
-63.927559	171.337097	27
-65.590599	176.525421	26
-71.172401	173.758713	26
-64.203575	160.592300	25
-57.765907	160.319839	25
-56.773022	156.824280	24
-60.016357	160.055969	24
-57.082039	155.873215	24
-49.030628	153.564514	24
-55.084606	155.243423	24
-47.668980	150.152481	24
-46.404785	145.775253	24
-44.949402	152.622284	24
-43.701931	158.491180	24
-45.365227	150.665985	25
-44.949402	152.622284	25
-40.023613	143.575897	25
-26.699003	142.175415	25
-26.699003	142.175415	00
-58.313591	136.384628	25
-59.967415	130.617050	25
-63.571396	135.901031	25
-62.953362	137.803146	25
-62.953362	137.803146	00
-58.091473	159.374329	26
-59.062107	168.239731	26
-54.761692	179.442703	26
-51.178013	188.778503	27
-45.444126	203.715790	27
-40.068604	217.719498	28
-34.334717	232.656784	28
-31.826143	239.191849	28
-39.104935	222.713623	28
-39.104935	222.713623	28
-37.443027	222.075684	28
-33.781868	221.936920	27
-34.618584	222.184769	27
-36.278408	222.724075	26
-30.811407	219.136322	25
-30.811407	219.136322	00
-11.788787	211.574188	25
-15.675098	208.151031	24
-23.244829	208.084976	24
-23.244829	208.084976	00
-48.601402	213.866592	25
-46.031147	211.533096	25
-43.225609	212.514603	26
-41.547268	210.799362	27
-43.834599	213.849197	27
-42.101788	215.296158	28
-39.153130	217.377213	28
-39.351868	219.586655	29
-39.351868	219.586655	29
-42.271675	217.531219	29
-43.443867	214.769714	30
-44.225330	212.928696	30
-57.624268	209.788589	29
-60.803783	204.700302	29
-64.513222	198.763962	29
-68.222656	192.827621	29
-66.941574	207.706436	29
-69.950645	203.713257	28
-70.552460	202.914612	28
-71.725105	198.806503	28
-76.009514	200.834015	27
-75.409531	199.079025	27
-74.178207	200.655060	27
-74.636948	204.886215	27
